#EXPORTTYPE:DATA ALL
#FILE:20250310PQM.ngb-ss5
#FORMAT:NETZSCH5
#FTYPE:ANSI
#IDENTITY:20250310PQM
#DECIMAL:POINT
#SEPARATOR:SEMICOLON
#MTYPE:DTA
#INSTRUMENT:NETZSCH STA 449F5
#PROJECT:
#DATE/TIME:10.03.2025 16:49
#CORR. FILE:
#TEMPCAL:TCALZERO.TCX
#SENSITIVITY:SENSZERO.EXX
#LABORATORY:
#OPERATOR:
#REMARK:DSC Al2O3
#SAMPLE:20250310PQM
#SAMPLE MASS /mg:16.83
#MATERIAL:
#REFERENCE:al2o3
#REFERENCE MASS /mg:0
#TYPE OF CRUCIBLE:Al2O3 3.4 ml, open
#SAMPLE CRUCIBLE MASS /mg:0
#REFERENCE CRUCIBLE MASS /mg:197.80
#PURGE 1 MFC:AIR(80/20),250.3 ml/min
#PURGE 2 MFC:NITROGEN,250.0 ml/min
#PROTECTIVE MFC:NITROGEN,250.0 ml/min
#DTA RANGE /¶ÃV:5000
#TG RANGE /mg:35000
#TAU-R:---
#CORR. CODE:000
#EXO:-1
#RANGE:20°„C/10.0(K/min)/800°„C
#SEGMENT:S1/1
#SEG. 1:20°„C/10.0(K/min)/800°„C

##Temp./°„C;Time/min;DTA/(uV/mg);Mass/%;Gas Flow(purge2)/(ml/min);Gas Flow(protective)/(ml/min);Sensit./(uV/mW)
207.73400;18.33056;     -0.77445; 84.43202;80.00000;20.00000;1.00000
207.75400;18.33252;     -0.77442; 84.43065;80.00000;20.00000;1.00000
207.77400;18.33447;     -0.77441; 84.42905;80.00000;20.00000;1.00000
207.79400;18.33642;     -0.77441; 84.42725;80.00000;20.00000;1.00000
207.81400;18.33837;     -0.77442; 84.42530;80.00000;20.00000;1.00000
207.83400;18.34031;     -0.77446; 84.42323;80.00000;20.00000;1.00000
207.85400;18.34226;     -0.77453; 84.42110;80.00000;20.00000;1.00000
207.87400;18.34419;     -0.77463; 84.41897;80.00000;20.00000;1.00000
207.89400;18.34613;     -0.77474; 84.41694;80.00000;20.00000;1.00000
207.91400;18.34807;     -0.77486; 84.41506;80.00000;20.00000;1.00000
207.93400;18.35001;     -0.77500; 84.41343;80.00000;20.00000;1.00000
207.95400;18.35195;     -0.77514; 84.41208;80.00000;20.00000;1.00000
207.97400;18.35389;     -0.77526; 84.41087;80.00000;20.00000;1.00000
207.99400;18.35584;     -0.77537; 84.40962;80.00000;20.00000;1.00000
208.01400;18.35779;     -0.77545; 84.40816;80.00000;20.00000;1.00000
208.03400;18.35973;     -0.77549; 84.40631;80.00000;20.00000;1.00000
208.05400;18.36168;     -0.77549; 84.40393;80.00000;20.00000;1.00000
208.07400;18.36362;     -0.77544; 84.40118;80.00000;20.00000;1.00000
208.09400;18.36557;     -0.77536; 84.39830;80.00000;20.00000;1.00000
208.11400;18.36752;     -0.77528; 84.39553;80.00000;20.00000;1.00000
208.13400;18.36947;     -0.77520; 84.39314;80.00000;20.00000;1.00000
208.15400;18.37142;     -0.77514; 84.39133;80.00000;20.00000;1.00000
208.17400;18.37338;     -0.77510; 84.39006;80.00000;20.00000;1.00000
208.19400;18.37533;     -0.77509; 84.38913;80.00000;20.00000;1.00000
208.21400;18.37729;     -0.77510; 84.38834;80.00000;20.00000;1.00000
208.23400;18.37925;     -0.77515; 84.38750;80.00000;20.00000;1.00000
208.25400;18.38120;     -0.77523; 84.38641;80.00000;20.00000;1.00000
208.27400;18.38315;     -0.77534; 84.38502;80.00000;20.00000;1.00000
208.29400;18.38511;     -0.77545; 84.38336;80.00000;20.00000;1.00000
208.31400;18.38706;     -0.77556; 84.38148;80.00000;20.00000;1.00000
208.33400;18.38901;     -0.77565; 84.37942;80.00000;20.00000;1.00000
208.35400;18.39097;     -0.77570; 84.37722;80.00000;20.00000;1.00000
208.37400;18.39292;     -0.77572; 84.37494;80.00000;20.00000;1.00000
208.39400;18.39488;     -0.77572; 84.37269;80.00000;20.00000;1.00000
208.41400;18.39684;     -0.77570; 84.37054;80.00000;20.00000;1.00000
208.43400;18.39880;     -0.77568; 84.36859;80.00000;20.00000;1.00000
208.45400;18.40076;     -0.77568; 84.36692;80.00000;20.00000;1.00000
208.47400;18.40271;     -0.77569; 84.36551;80.00000;20.00000;1.00000
208.49400;18.40467;     -0.77570; 84.36417;80.00000;20.00000;1.00000
208.51400;18.40663;     -0.77572; 84.36271;80.00000;20.00000;1.00000
208.53400;18.40858;     -0.77573; 84.36094;80.00000;20.00000;1.00000
208.55400;18.41054;     -0.77572; 84.35865;80.00000;20.00000;1.00000
208.57400;18.41250;     -0.77569; 84.35582;80.00000;20.00000;1.00000
208.59400;18.41446;     -0.77565; 84.35267;80.00000;20.00000;1.00000
208.61400;18.41641;     -0.77561; 84.34948;80.00000;20.00000;1.00000
208.63400;18.41837;     -0.77557; 84.34651;80.00000;20.00000;1.00000
208.65400;18.42033;     -0.77554; 84.34404;80.00000;20.00000;1.00000
208.67400;18.42229;     -0.77552; 84.34220;80.00000;20.00000;1.00000
208.69400;18.42425;     -0.77553; 84.34083;80.00000;20.00000;1.00000
208.71400;18.42621;     -0.77555; 84.33972;80.00000;20.00000;1.00000
208.73400;18.42816;     -0.77558; 84.33865;80.00000;20.00000;1.00000
208.75400;18.43011;     -0.77564; 84.33741;80.00000;20.00000;1.00000
208.77400;18.43205;     -0.77570; 84.33584;80.00000;20.00000;1.00000
208.79400;18.43399;     -0.77578; 84.33399;80.00000;20.00000;1.00000
208.81400;18.43593;     -0.77586; 84.33192;80.00000;20.00000;1.00000
208.83400;18.43788;     -0.77595; 84.32971;80.00000;20.00000;1.00000
208.85400;18.43982;     -0.77603; 84.32744;80.00000;20.00000;1.00000
208.87400;18.44178;     -0.77611; 84.32519;80.00000;20.00000;1.00000
208.89400;18.44374;     -0.77619; 84.32300;80.00000;20.00000;1.00000
208.91400;18.44570;     -0.77627; 84.32093;80.00000;20.00000;1.00000
208.93400;18.44767;     -0.77635; 84.31902;80.00000;20.00000;1.00000
208.95400;18.44964;     -0.77643; 84.31733;80.00000;20.00000;1.00000
208.97400;18.45160;     -0.77653; 84.31588;80.00000;20.00000;1.00000
208.99400;18.45356;     -0.77663; 84.31458;80.00000;20.00000;1.00000
209.01400;18.45551;     -0.77673; 84.31329;80.00000;20.00000;1.00000
209.03400;18.45747;     -0.77683; 84.31185;80.00000;20.00000;1.00000
209.05400;18.45943;     -0.77692; 84.31013;80.00000;20.00000;1.00000
209.07400;18.46138;     -0.77700; 84.30799;80.00000;20.00000;1.00000
209.09400;18.46334;     -0.77706; 84.30552;80.00000;20.00000;1.00000
209.11400;18.46530;     -0.77712; 84.30293;80.00000;20.00000;1.00000
209.13400;18.46726;     -0.77718; 84.30043;80.00000;20.00000;1.00000
209.15400;18.46922;     -0.77724; 84.29821;80.00000;20.00000;1.00000
209.17400;18.47118;     -0.77731; 84.29649;80.00000;20.00000;1.00000
209.19400;18.47313;     -0.77738; 84.29523;80.00000;20.00000;1.00000
209.21400;18.47508;     -0.77746; 84.29428;80.00000;20.00000;1.00000
209.23400;18.47704;     -0.77752; 84.29345;80.00000;20.00000;1.00000
209.25400;18.47899;     -0.77757; 84.29257;80.00000;20.00000;1.00000
209.27400;18.48094;     -0.77759; 84.29146;80.00000;20.00000;1.00000
209.29400;18.48289;     -0.77758; 84.29006;80.00000;20.00000;1.00000
209.31400;18.48484;     -0.77757; 84.28841;80.00000;20.00000;1.00000
209.33400;18.48679;     -0.77757; 84.28657;80.00000;20.00000;1.00000
209.35400;18.48875;     -0.77759; 84.28458;80.00000;20.00000;1.00000
209.37400;18.49070;     -0.77766; 84.28250;80.00000;20.00000;1.00000
209.39400;18.49266;     -0.77776; 84.28039;80.00000;20.00000;1.00000
209.41400;18.49461;     -0.77789; 84.27834;80.00000;20.00000;1.00000
209.43400;18.49657;     -0.77802; 84.27645;80.00000;20.00000;1.00000
209.45400;18.49852;     -0.77815; 84.27482;80.00000;20.00000;1.00000
209.47400;18.50048;     -0.77823; 84.27353;80.00000;20.00000;1.00000
209.49400;18.50243;     -0.77828; 84.27259;80.00000;20.00000;1.00000
209.51400;18.50439;     -0.77829; 84.27182;80.00000;20.00000;1.00000
209.53400;18.50634;     -0.77829; 84.27104;80.00000;20.00000;1.00000
209.55400;18.50830;     -0.77827; 84.27005;80.00000;20.00000;1.00000
209.57400;18.51025;     -0.77826; 84.26866;80.00000;20.00000;1.00000
209.59400;18.51221;     -0.77826; 84.26677;80.00000;20.00000;1.00000
209.61400;18.51417;     -0.77827; 84.26458;80.00000;20.00000;1.00000
209.63400;18.51613;     -0.77830; 84.26232;80.00000;20.00000;1.00000
209.65400;18.51808;     -0.77832; 84.26024;80.00000;20.00000;1.00000
209.67400;18.52004;     -0.77835; 84.25856;80.00000;20.00000;1.00000
209.69400;18.52200;     -0.77839; 84.25744;80.00000;20.00000;1.00000
209.71400;18.52395;     -0.77842; 84.25671;80.00000;20.00000;1.00000
209.73400;18.52591;     -0.77846; 84.25612;80.00000;20.00000;1.00000
209.75400;18.52787;     -0.77851; 84.25543;80.00000;20.00000;1.00000
209.77400;18.52982;     -0.77857; 84.25440;80.00000;20.00000;1.00000
209.79400;18.53178;     -0.77864; 84.25284;80.00000;20.00000;1.00000
209.81400;18.53374;     -0.77872; 84.25088;80.00000;20.00000;1.00000
209.83400;18.53570;     -0.77879; 84.24875;80.00000;20.00000;1.00000
209.85400;18.53766;     -0.77885; 84.24669;80.00000;20.00000;1.00000
209.87400;18.53962;     -0.77889; 84.24492;80.00000;20.00000;1.00000
209.89400;18.54158;     -0.77891; 84.24365;80.00000;20.00000;1.00000
209.91400;18.54355;     -0.77890; 84.24280;80.00000;20.00000;1.00000
209.93400;18.54551;     -0.77889; 84.24215;80.00000;20.00000;1.00000
209.95400;18.54748;     -0.77888; 84.24151;80.00000;20.00000;1.00000
209.97400;18.54944;     -0.77889; 84.24068;80.00000;20.00000;1.00000
209.99400;18.55141;     -0.77892; 84.23946;80.00000;20.00000;1.00000
210.01400;18.55338;     -0.77898; 84.23789;80.00000;20.00000;1.00000
210.03400;18.55535;     -0.77904; 84.23614;80.00000;20.00000;1.00000
210.05400;18.55732;     -0.77910; 84.23435;80.00000;20.00000;1.00000
210.07400;18.55928;     -0.77915; 84.23268;80.00000;20.00000;1.00000
210.09400;18.56125;     -0.77919; 84.23129;80.00000;20.00000;1.00000
210.11400;18.56321;     -0.77919; 84.23013;80.00000;20.00000;1.00000
210.13400;18.56517;     -0.77918; 84.22907;80.00000;20.00000;1.00000
210.15400;18.56713;     -0.77916; 84.22795;80.00000;20.00000;1.00000
210.17400;18.56909;     -0.77914; 84.22662;80.00000;20.00000;1.00000
210.19400;18.57105;     -0.77911; 84.22494;80.00000;20.00000;1.00000
210.21400;18.57301;     -0.77909; 84.22293;80.00000;20.00000;1.00000
210.23400;18.57497;     -0.77906; 84.22077;80.00000;20.00000;1.00000
210.25400;18.57693;     -0.77905; 84.21861;80.00000;20.00000;1.00000
210.27400;18.57890;     -0.77904; 84.21663;80.00000;20.00000;1.00000
210.29400;18.58085;     -0.77903; 84.21500;80.00000;20.00000;1.00000
210.31400;18.58281;     -0.77903; 84.21374;80.00000;20.00000;1.00000
210.33400;18.58476;     -0.77904; 84.21273;80.00000;20.00000;1.00000
210.35400;18.58671;     -0.77906; 84.21181;80.00000;20.00000;1.00000
210.37400;18.58867;     -0.77909; 84.21083;80.00000;20.00000;1.00000
210.39400;18.59064;     -0.77914; 84.20966;80.00000;20.00000;1.00000
210.41400;18.59261;     -0.77920; 84.20821;80.00000;20.00000;1.00000
210.43400;18.59458;     -0.77927; 84.20654;80.00000;20.00000;1.00000
210.45400;18.59655;     -0.77933; 84.20470;80.00000;20.00000;1.00000
210.47400;18.59852;     -0.77940; 84.20275;80.00000;20.00000;1.00000
210.49400;18.60049;     -0.77945; 84.20075;80.00000;20.00000;1.00000
210.51400;18.60244;     -0.77949; 84.19875;80.00000;20.00000;1.00000
210.53400;18.60439;     -0.77953; 84.19679;80.00000;20.00000;1.00000
210.55400;18.60634;     -0.77955; 84.19491;80.00000;20.00000;1.00000
210.57400;18.60829;     -0.77956; 84.19315;80.00000;20.00000;1.00000
210.59400;18.61025;     -0.77958; 84.19155;80.00000;20.00000;1.00000
210.61400;18.61221;     -0.77959; 84.19012;80.00000;20.00000;1.00000
210.63400;18.61417;     -0.77960; 84.18877;80.00000;20.00000;1.00000
210.65400;18.61614;     -0.77962; 84.18740;80.00000;20.00000;1.00000
210.67400;18.61811;     -0.77964; 84.18590;80.00000;20.00000;1.00000
210.69400;18.62008;     -0.77967; 84.18418;80.00000;20.00000;1.00000
210.71400;18.62206;     -0.77970; 84.18217;80.00000;20.00000;1.00000
210.73400;18.62404;     -0.77976; 84.17999;80.00000;20.00000;1.00000
210.75400;18.62601;     -0.77984; 84.17782;80.00000;20.00000;1.00000
210.77400;18.62798;     -0.77995; 84.17581;80.00000;20.00000;1.00000
210.79400;18.62995;     -0.78012; 84.17412;80.00000;20.00000;1.00000
210.81400;18.63192;     -0.78033; 84.17286;80.00000;20.00000;1.00000
210.83400;18.63388;     -0.78056; 84.17192;80.00000;20.00000;1.00000
210.85400;18.63585;     -0.78079; 84.17112;80.00000;20.00000;1.00000
210.87400;18.63781;     -0.78098; 84.17031;80.00000;20.00000;1.00000
210.89400;18.63978;     -0.78111; 84.16931;80.00000;20.00000;1.00000
210.91400;18.64176;     -0.78115; 84.16799;80.00000;20.00000;1.00000
210.93400;18.64375;     -0.78111; 84.16636;80.00000;20.00000;1.00000
210.95400;18.64574;     -0.78103; 84.16453;80.00000;20.00000;1.00000
210.97400;18.64772;     -0.78094; 84.16258;80.00000;20.00000;1.00000
210.99400;18.64971;     -0.78086; 84.16060;80.00000;20.00000;1.00000
211.01400;18.65169;     -0.78081; 84.15867;80.00000;20.00000;1.00000
211.03400;18.65367;     -0.78080; 84.15685;80.00000;20.00000;1.00000
211.05400;18.65565;     -0.78080; 84.15515;80.00000;20.00000;1.00000
211.07400;18.65762;     -0.78081; 84.15361;80.00000;20.00000;1.00000
211.09400;18.65960;     -0.78080; 84.15225;80.00000;20.00000;1.00000
211.11400;18.66157;     -0.78078; 84.15111;80.00000;20.00000;1.00000
211.13400;18.66354;     -0.78073; 84.15007;80.00000;20.00000;1.00000
211.15400;18.66551;     -0.78069; 84.14901;80.00000;20.00000;1.00000
211.17400;18.66748;     -0.78066; 84.14777;80.00000;20.00000;1.00000
211.19400;18.66945;     -0.78066; 84.14623;80.00000;20.00000;1.00000
211.21400;18.67142;     -0.78070; 84.14426;80.00000;20.00000;1.00000
211.23400;18.67340;     -0.78079; 84.14194;80.00000;20.00000;1.00000
211.25400;18.67537;     -0.78093; 84.13947;80.00000;20.00000;1.00000
211.27400;18.67735;     -0.78109; 84.13705;80.00000;20.00000;1.00000
211.29400;18.67933;     -0.78128; 84.13487;80.00000;20.00000;1.00000
211.31400;18.68131;     -0.78148; 84.13311;80.00000;20.00000;1.00000
211.33400;18.68329;     -0.78169; 84.13172;80.00000;20.00000;1.00000
211.35400;18.68528;     -0.78189; 84.13054;80.00000;20.00000;1.00000
211.37400;18.68726;     -0.78205; 84.12936;80.00000;20.00000;1.00000
211.39400;18.68924;     -0.78218; 84.12801;80.00000;20.00000;1.00000
211.41400;18.69123;     -0.78224; 84.12631;80.00000;20.00000;1.00000
211.43400;18.69322;     -0.78224; 84.12426;80.00000;20.00000;1.00000
211.45400;18.69520;     -0.78221; 84.12194;80.00000;20.00000;1.00000
211.47400;18.69719;     -0.78216; 84.11949;80.00000;20.00000;1.00000
211.49400;18.69917;     -0.78212; 84.11700;80.00000;20.00000;1.00000
211.51400;18.70116;     -0.78211; 84.11458;80.00000;20.00000;1.00000
211.53400;18.70314;     -0.78213; 84.11230;80.00000;20.00000;1.00000
211.55400;18.70512;     -0.78215; 84.11019;80.00000;20.00000;1.00000
211.57400;18.70711;     -0.78218; 84.10828;80.00000;20.00000;1.00000
211.59400;18.70909;     -0.78220; 84.10661;80.00000;20.00000;1.00000
211.61400;18.71106;     -0.78220; 84.10520;80.00000;20.00000;1.00000
211.63400;18.71304;     -0.78217; 84.10398;80.00000;20.00000;1.00000
211.65400;18.71502;     -0.78213; 84.10276;80.00000;20.00000;1.00000
211.67400;18.71700;     -0.78210; 84.10138;80.00000;20.00000;1.00000
211.69400;18.71898;     -0.78207; 84.09964;80.00000;20.00000;1.00000
211.71400;18.72096;     -0.78207; 84.09739;80.00000;20.00000;1.00000
211.73400;18.72294;     -0.78210; 84.09467;80.00000;20.00000;1.00000
211.75400;18.72492;     -0.78214; 84.09174;80.00000;20.00000;1.00000
211.77400;18.72690;     -0.78219; 84.08887;80.00000;20.00000;1.00000
211.79400;18.72889;     -0.78223; 84.08634;80.00000;20.00000;1.00000
211.81400;18.73088;     -0.78226; 84.08441;80.00000;20.00000;1.00000
211.83400;18.73288;     -0.78227; 84.08313;80.00000;20.00000;1.00000
211.85400;18.73487;     -0.78229; 84.08228;80.00000;20.00000;1.00000
211.87400;18.73687;     -0.78233; 84.08163;80.00000;20.00000;1.00000
211.89400;18.73886;     -0.78241; 84.08093;80.00000;20.00000;1.00000
211.91400;18.74084;     -0.78254; 84.07997;80.00000;20.00000;1.00000
211.93400;18.74282;     -0.78273; 84.07867;80.00000;20.00000;1.00000
211.95400;18.74479;     -0.78294; 84.07714;80.00000;20.00000;1.00000
211.97400;18.74677;     -0.78315; 84.07550;80.00000;20.00000;1.00000
211.99400;18.74874;     -0.78331; 84.07389;80.00000;20.00000;1.00000
212.01400;18.75072;     -0.78341; 84.07243;80.00000;20.00000;1.00000
212.03400;18.75270;     -0.78343; 84.07115;80.00000;20.00000;1.00000
212.05400;18.75468;     -0.78340; 84.06998;80.00000;20.00000;1.00000
212.07400;18.75667;     -0.78334; 84.06883;80.00000;20.00000;1.00000
212.09400;18.75865;     -0.78328; 84.06762;80.00000;20.00000;1.00000
212.11400;18.76064;     -0.78324; 84.06624;80.00000;20.00000;1.00000
212.13400;18.76262;     -0.78325; 84.06468;80.00000;20.00000;1.00000
212.15400;18.76461;     -0.78328; 84.06295;80.00000;20.00000;1.00000
212.17400;18.76659;     -0.78332; 84.06111;80.00000;20.00000;1.00000
212.19400;18.76858;     -0.78336; 84.05919;80.00000;20.00000;1.00000
212.21400;18.77056;     -0.78339; 84.05725;80.00000;20.00000;1.00000
212.23400;18.77255;     -0.78339; 84.05532;80.00000;20.00000;1.00000
212.25400;18.77453;     -0.78338; 84.05345;80.00000;20.00000;1.00000
212.27400;18.77652;     -0.78335; 84.05167;80.00000;20.00000;1.00000
212.29400;18.77851;     -0.78332; 84.05004;80.00000;20.00000;1.00000
212.31400;18.78050;     -0.78329; 84.04859;80.00000;20.00000;1.00000
212.33400;18.78250;     -0.78326; 84.04730;80.00000;20.00000;1.00000
212.35400;18.78450;     -0.78324; 84.04602;80.00000;20.00000;1.00000
212.37400;18.78650;     -0.78321; 84.04461;80.00000;20.00000;1.00000
212.39400;18.78849;     -0.78318; 84.04290;80.00000;20.00000;1.00000
212.41400;18.79049;     -0.78315; 84.04073;80.00000;20.00000;1.00000
212.43400;18.79248;     -0.78310; 84.03809;80.00000;20.00000;1.00000
212.45400;18.79446;     -0.78306; 84.03518;80.00000;20.00000;1.00000
212.47400;18.79645;     -0.78302; 84.03225;80.00000;20.00000;1.00000
212.49400;18.79843;     -0.78299; 84.02957;80.00000;20.00000;1.00000
212.51400;18.80041;     -0.78298; 84.02737;80.00000;20.00000;1.00000
212.53400;18.80239;     -0.78298; 84.02577;80.00000;20.00000;1.00000
212.55400;18.80438;     -0.78301; 84.02458;80.00000;20.00000;1.00000
212.57400;18.80636;     -0.78306; 84.02360;80.00000;20.00000;1.00000
212.59400;18.80835;     -0.78313; 84.02260;80.00000;20.00000;1.00000
212.61400;18.81034;     -0.78322; 84.02136;80.00000;20.00000;1.00000
212.63400;18.81234;     -0.78332; 84.01974;80.00000;20.00000;1.00000
212.65400;18.81433;     -0.78344; 84.01780;80.00000;20.00000;1.00000
212.67400;18.81633;     -0.78354; 84.01564;80.00000;20.00000;1.00000
212.69400;18.81833;     -0.78364; 84.01335;80.00000;20.00000;1.00000
212.71400;18.82033;     -0.78371; 84.01101;80.00000;20.00000;1.00000
212.73400;18.82233;     -0.78376; 84.00871;80.00000;20.00000;1.00000
212.75400;18.82432;     -0.78378; 84.00650;80.00000;20.00000;1.00000
212.77400;18.82632;     -0.78379; 84.00443;80.00000;20.00000;1.00000
212.79400;18.82831;     -0.78379; 84.00257;80.00000;20.00000;1.00000
212.81400;18.83030;     -0.78379; 84.00095;80.00000;20.00000;1.00000
212.83400;18.83228;     -0.78381; 83.99958;80.00000;20.00000;1.00000
212.85400;18.83427;     -0.78382; 83.99831;80.00000;20.00000;1.00000
212.87400;18.83625;     -0.78385; 83.99695;80.00000;20.00000;1.00000
212.89400;18.83823;     -0.78387; 83.99534;80.00000;20.00000;1.00000
212.91400;18.84022;     -0.78388; 83.99330;80.00000;20.00000;1.00000
212.93400;18.84221;     -0.78390; 83.99075;80.00000;20.00000;1.00000
212.95400;18.84420;     -0.78391; 83.98797;80.00000;20.00000;1.00000
212.97400;18.84619;     -0.78392; 83.98524;80.00000;20.00000;1.00000
212.99400;18.84818;     -0.78392; 83.98289;80.00000;20.00000;1.00000
213.01400;18.85018;     -0.78393; 83.98123;80.00000;20.00000;1.00000
213.03400;18.85216;     -0.78394; 83.98040;80.00000;20.00000;1.00000
213.05400;18.85415;     -0.78395; 83.98010;80.00000;20.00000;1.00000
213.07400;18.85613;     -0.78397; 83.97992;80.00000;20.00000;1.00000
213.09400;18.85812;     -0.78399; 83.97946;80.00000;20.00000;1.00000
213.11400;18.86010;     -0.78402; 83.97831;80.00000;20.00000;1.00000
213.13400;18.86209;     -0.78406; 83.97623;80.00000;20.00000;1.00000
213.15400;18.86408;     -0.78410; 83.97353;80.00000;20.00000;1.00000
213.17400;18.86607;     -0.78416; 83.97065;80.00000;20.00000;1.00000
213.19400;18.86806;     -0.78422; 83.96802;80.00000;20.00000;1.00000
213.21400;18.87006;     -0.78429; 83.96606;80.00000;20.00000;1.00000
213.23400;18.87205;     -0.78438; 83.96507;80.00000;20.00000;1.00000
213.25400;18.87404;     -0.78447; 83.96475;80.00000;20.00000;1.00000
213.27400;18.87603;     -0.78457; 83.96472;80.00000;20.00000;1.00000
213.29400;18.87802;     -0.78468; 83.96456;80.00000;20.00000;1.00000
213.31400;18.88001;     -0.78479; 83.96387;80.00000;20.00000;1.00000
213.33400;18.88201;     -0.78491; 83.96238;80.00000;20.00000;1.00000
213.35400;18.88400;     -0.78502; 83.96032;80.00000;20.00000;1.00000
213.37400;18.88599;     -0.78514; 83.95806;80.00000;20.00000;1.00000
213.39400;18.88798;     -0.78524; 83.95595;80.00000;20.00000;1.00000
213.41400;18.88998;     -0.78533; 83.95436;80.00000;20.00000;1.00000
213.43400;18.89197;     -0.78541; 83.95354;80.00000;20.00000;1.00000
213.45400;18.89396;     -0.78547; 83.95325;80.00000;20.00000;1.00000
213.47400;18.89595;     -0.78552; 83.95316;80.00000;20.00000;1.00000
213.49400;18.89794;     -0.78556; 83.95293;80.00000;20.00000;1.00000
213.51400;18.89993;     -0.78560; 83.95220;80.00000;20.00000;1.00000
213.53400;18.90192;     -0.78564; 83.95073;80.00000;20.00000;1.00000
213.55400;18.90390;     -0.78568; 83.94870;80.00000;20.00000;1.00000
213.57400;18.90589;     -0.78572; 83.94639;80.00000;20.00000;1.00000
